rating_id,ride_id,rider_rating,driver_rating,feedback
5092,1151,5,5,Average
5093,4605,4,5,Average
5094,8948,5,4,Could be better
5095,1547,4,5,Could be better
5096,5479,5,4,Could be better
5097,8162,5,5,Very good
5098,2753,4,5,Average
5099,6564,5,5,Could be better
5100,592,5,5,Average
5101,2532,5,5,Average
5102,891,5,5,Average
5103,7901,5,5,Good
5104,9640,5,3,Very good
5105,2536,4,5,Very good
5106,3510,5,4,Very good
5107,8343,5,4,Very good
5108,5619,5,5,Very good
5109,8695,5,5,Excellent
5110,2440,5,5,Good
5111,7546,5,4,Good
5112,9857,5,5,Could be better
5113,3225,4,5,Excellent
5114,3940,5,5,Excellent
5115,4648,5,5,Good
5116,1101,5,5,Very good
5117,704,4,5,Could be better
5118,4811,4,4,Average
5119,5402,4,4,Excellent
5120,4753,5,4,Excellent
5121,7981,5,4,Very good
5122,8189,4,4,Excellent
5123,9231,5,5,Good
5124,3843,5,5,Excellent
5125,3272,5,4,Average
5126,1372,5,3,Average
5127,2545,3,5,Good
5128,3273,4,5,Could be better
5129,7368,4,5,Very good
5130,311,5,5,Could be better
5131,6343,5,4,Good
5132,1488,5,5,Could be better
5133,8287,4,5,Excellent
5134,5499,4,4,Average
5135,9720,5,5,Very good
5136,7530,5,5,Good
5137,7714,5,5,Excellent
5138,3861,5,5,Could be better
5139,7916,4,4,Very good
5140,7694,3,4,Average
5141,8640,5,4,Could be better
5142,7457,5,5,Very good
5143,5061,5,4,Excellent
5144,4072,5,5,Average
5145,8933,5,4,Could be better
5146,5258,5,5,Could be better
5147,8604,5,5,Good
5148,4191,4,5,Good
5149,2365,5,5,Excellent
5150,765,5,5,Good
5151,3531,5,4,Good
5152,5338,5,4,Very good
5153,725,5,5,Excellent
5154,7836,4,4,Excellent
5155,8883,5,5,Very good
5156,318,5,4,Good
5157,5736,4,5,Could be better
5158,6948,5,5,Average
5159,525,5,4,Excellent
5160,1882,4,4,Average
5161,341,5,5,Very good
5162,6723,5,4,Good
5163,9284,4,5,Good
5164,2187,4,3,Average
5165,2228,5,5,Average
5166,6362,4,5,Good
5167,3229,5,4,Good
5168,6738,5,5,Excellent
5169,438,5,5,Very good
5170,6998,5,5,Excellent
5171,2082,5,4,Average
5172,5907,5,4,Good
5173,4813,4,5,Average
5174,9902,4,5,Average
5175,3600,5,5,Average
5176,1985,5,3,Very good
5177,7454,5,4,Excellent
5178,9460,5,5,Excellent
5179,9254,4,4,Excellent
5180,8079,3,4,Excellent
5181,2281,5,5,Very good
5182,9863,5,5,Good
5183,5212,4,5,Excellent
5184,7903,5,4,Very good
5185,8103,5,5,Average
5186,9343,5,4,Could be better
5187,472,5,4,Could be better
5188,9891,4,5,Very good
5189,9009,4,5,Very good
5190,6089,5,5,Good
5191,5744,4,4,Could be better
5192,7969,5,4,Good
5193,9227,5,5,Average
5194,3312,5,5,Average
5195,7013,5,5,Excellent
5196,9164,5,5,Excellent
5197,9273,5,5,Very good
5198,3998,4,3,Excellent
5199,9206,3,5,Good
5200,2720,4,4,Good
5201,819,5,5,Excellent
5202,3224,5,4,Could be better
5203,3450,5,4,Very good
5204,7255,5,5,Could be better
5205,5695,5,5,Good
5206,7355,5,5,Good
5207,7117,3,4,Could be better
5208,3018,5,5,Very good
5209,7679,5,5,Average
5210,4672,4,4,Excellent
5211,5017,5,5,Very good
5212,6805,5,4,Good
5213,5435,4,4,Average
5214,1949,5,5,Excellent
5215,3097,4,4,Excellent
5216,5002,5,5,Very good
5217,1612,5,5,Excellent
5218,3446,3,5,Good
5219,3642,5,5,Very good
5220,9139,5,4,Average
5221,9877,5,5,Could be better
5222,5357,5,5,Excellent
5223,8338,5,5,Excellent
5224,3973,5,5,Very good
5225,8560,5,5,Very good
5226,9892,5,5,Very good
5227,2245,4,4,Good
5228,3648,3,5,Very good
5229,7640,5,5,Excellent
5230,6881,5,5,Very good
5231,3199,4,5,Could be better
5232,3315,5,3,Average
5233,9962,5,5,Could be better
5234,8755,5,4,Good
5235,7739,5,5,Very good
5236,915,5,5,Very good
5237,3951,5,5,Could be better
5238,8547,5,5,Very good
5239,6704,5,5,Could be better
5240,8644,5,5,Good
5241,106,3,4,Excellent
5242,5750,5,5,Average
5243,6241,4,5,Very good
5244,9347,5,5,Good
5245,6594,5,5,Could be better
5246,1563,4,4,Good
5247,3367,5,4,Excellent
5248,1478,4,4,Very good
5249,1624,4,4,Could be better
5250,8974,5,5,Good
5251,8262,3,4,Could be better
5252,7515,3,5,Very good
5253,4345,5,4,Very good
5254,6584,5,4,Could be better
5255,5177,5,5,Good
5256,2050,5,4,Average
5257,5044,5,5,Good
5258,4818,5,4,Very good
5259,5633,5,5,Very good
5260,1750,5,5,Very good
5261,9971,5,5,Good
5262,7618,5,4,Could be better
5263,571,5,4,Average
5264,1441,5,5,Average
5265,3416,5,5,Good
5266,7074,4,4,Very good
5267,840,5,5,Excellent
5268,2012,4,4,Could be better
5269,7621,5,5,Excellent
5270,7645,5,5,Could be better
5271,3692,5,5,Average
5272,4528,5,5,Very good
5273,9361,5,4,Excellent
5274,814,4,5,Average
5275,6144,5,5,Could be better
5276,1633,4,5,Excellent
5277,6862,5,5,Very good
5278,627,5,5,Could be better
5279,2061,5,3,Excellent
5280,6030,3,5,Excellent
5281,1909,5,3,Good
5282,3944,5,3,Good
5283,6471,5,5,Excellent
5284,7699,5,4,Excellent
5285,4251,5,4,Very good
5286,4760,5,5,Very good
5287,5348,4,5,Very good
5288,7073,5,5,Could be better
5289,6391,4,4,Could be better
5290,4183,5,5,Could be better
5291,1404,4,5,Average
5292,6210,5,5,Could be better
5293,3407,5,5,Very good
5294,2150,4,4,Could be better
5295,3127,3,5,Very good
5296,6565,5,5,Very good
5297,8448,5,5,Good
5298,9269,4,5,Very good
5299,4016,4,5,Excellent
5300,5140,4,5,Excellent
5301,8967,4,5,Excellent
5302,9480,4,5,Could be better
5303,7128,5,5,Very good
5304,7926,5,5,Average
5305,6831,5,4,Very good
5306,1834,5,5,Average
5307,2388,4,5,Could be better
5308,2321,5,3,Good
5309,5112,4,3,Good
5310,1923,5,5,Very good
5311,7256,4,4,Could be better
5312,52,5,5,Very good
5313,7802,5,4,Average
5314,576,4,5,Very good
5315,3050,5,3,Good
5316,4718,3,5,Excellent
5317,7868,5,4,Could be better
5318,4123,5,5,Average
5319,1677,5,5,Excellent
5320,7423,4,5,Good
5321,5747,4,5,Good
5322,4423,5,5,Very good
5323,2762,4,4,Could be better
5324,3413,5,5,Very good
5325,5187,5,5,Could be better
5326,9641,5,5,Could be better
5327,2178,4,4,Good
5328,7284,5,4,Excellent
5329,6809,4,5,Very good
5330,2190,5,5,Could be better
5331,9988,5,4,Good
5332,7964,5,4,Average
5333,4693,5,5,Good
5334,484,5,5,Very good
5335,7693,5,5,Average
5336,6299,4,5,Excellent
5337,9464,4,5,Good
5338,188,5,5,Very good
5339,6302,5,4,Could be better
5340,5711,5,4,Very good
5341,9829,5,4,Good
5342,8224,5,5,Very good
5343,924,4,5,Good
5344,6770,4,5,Excellent
5345,4134,5,5,Excellent
5346,8853,5,5,Good
5347,5727,4,4,Average
5348,9955,3,5,Excellent
5349,526,5,3,Could be better
5350,33,5,5,Very good
5351,1309,5,4,Average
5352,6439,5,5,Very good
5353,3108,4,5,Could be better
5354,3291,3,5,Average
5355,3086,5,4,Excellent
5356,8032,4,3,Good
5357,61,4,5,Average
5358,3662,5,5,Average
5359,4367,5,5,Good
5360,3922,5,3,Very good
5361,4359,5,5,Average
5362,5688,5,5,Very good
5363,6782,4,5,Could be better
5364,17,5,5,Good
5365,6134,5,5,Good
5366,1544,5,5,Average
5367,2529,5,5,Could be better
5368,3234,4,5,Average
5369,3710,5,5,Could be better
5370,4992,5,5,Could be better
5371,1339,5,4,Very good
5372,4972,5,5,Excellent
5373,3874,4,3,Very good
5374,1247,5,5,Average
5375,3743,4,5,Excellent
5376,3910,5,4,Good
5377,4327,5,5,Could be better
5378,7089,5,5,Good
5379,950,5,4,Could be better
5380,5689,4,5,Good
5381,1879,5,5,Good
5382,3725,4,4,Good
5383,5151,4,5,Excellent
5384,1189,3,5,Could be better
5385,9201,5,4,Could be better
5386,7805,5,4,Good
5387,5277,3,4,Could be better
5388,9229,4,4,Very good
5389,7815,5,4,Excellent
5390,3586,4,5,Excellent
5391,2109,5,5,Very good
5392,7928,3,5,Excellent
5393,1071,5,4,Very good
5394,1784,5,5,Very good
5395,4796,3,5,Average
5396,9001,5,3,Very good
5397,1113,5,3,Excellent
5398,1303,4,5,Excellent
5399,7442,5,3,Good
5400,5310,5,4,Could be better
5401,2123,4,5,Average
5402,2159,3,5,Very good
5403,5921,5,5,Average
5404,4115,5,5,Could be better
5405,7629,4,5,Average
5406,1756,3,4,Average
5407,7811,3,5,Could be better
5408,4192,5,5,Good
5409,7063,5,5,Could be better
5410,7695,5,5,Could be better
5411,6165,5,5,Could be better
5412,7818,4,5,Average
5413,4194,4,5,Very good
5414,8190,4,4,Excellent
5415,911,4,4,Very good
5416,6598,5,5,Very good
5417,7970,5,5,Average
5418,4271,5,5,Average
5419,4746,5,5,Could be better
5420,3105,5,5,Could be better
5421,9533,5,5,Average
5422,1731,3,5,Good
5423,9300,5,5,Average
5424,6977,5,5,Very good
5425,8205,5,4,Could be better
5426,6333,5,5,Average
5427,5739,5,5,Very good
5428,8373,4,5,Average
5429,1282,4,5,Very good
5430,9450,5,5,Could be better
5431,9081,5,5,Could be better
5432,8614,4,5,Average
5433,8300,5,5,Good
5434,5228,4,5,Very good
5435,4507,5,5,Good
5436,3198,4,3,Average
5437,6764,5,5,Average
5438,5001,3,5,Good
5439,1576,5,5,Average
5440,5395,5,3,Average
5441,1980,4,5,Very good
5442,8316,5,4,Good
5443,2323,5,5,Average
5444,1326,5,5,Could be better
5445,175,5,5,Good
5446,1778,4,5,Very good
5447,7700,4,5,Excellent
5448,5778,3,3,Good
5449,1163,4,5,Very good
5450,3611,4,4,Excellent
5451,8415,4,5,Good
5452,5692,4,4,Good
5453,9509,5,3,Excellent
5454,6989,4,3,Good
5455,9743,5,4,Average
5456,4214,5,5,Good
5457,8499,5,5,Good
5458,1586,5,5,Very good
5459,4995,5,5,Good
5460,9350,5,5,Very good
5461,5248,5,4,Very good
5462,8568,4,5,Could be better
5463,7603,5,5,Could be better
5464,1622,4,5,Good
5465,2958,5,5,Could be better
5466,3550,4,5,Average
5467,357,4,5,Excellent
5468,5917,4,5,Average
5469,1350,4,5,Very good
5470,1609,5,5,Could be better
5471,1316,3,4,Excellent
5472,9107,5,5,Excellent
5473,6689,5,4,Good
5474,4945,5,4,Could be better
5475,3275,5,5,Good
5476,5544,5,5,Average
5477,1383,5,5,Good
5478,7432,5,4,Excellent
5479,365,5,5,Very good
5480,1359,5,4,Could be better
5481,1717,5,5,Could be better
5482,1256,4,4,Average
5483,3074,5,5,Average
5484,7978,4,5,Could be better
5485,2515,5,5,Excellent
5486,8824,4,5,Good
5487,1664,5,5,Could be better
5488,801,5,4,Could be better
5489,7277,5,4,Average
5490,2254,4,5,Good
5491,1812,4,4,Could be better
5492,8145,5,5,Could be better
5493,2053,5,4,Average
5494,2143,4,4,Average
5495,4608,5,4,Average
5496,3042,4,5,Excellent
5497,2853,3,5,Excellent
5498,9941,5,5,Could be better
5499,4122,5,4,Good
5500,4141,5,5,Very good
5501,1706,5,5,Excellent
5502,744,5,5,Could be better
5503,3051,4,4,Excellent
5504,1670,4,5,Average
5505,8138,4,4,Excellent
5506,6396,5,5,Could be better
5507,8294,5,4,Good
5508,2581,5,5,Good
5509,3418,4,5,Good
5510,349,3,4,Could be better
5511,813,4,5,Good
5512,9571,3,5,Very good
5513,3996,5,5,Excellent
5514,4485,4,4,Could be better
5515,8752,5,5,Excellent
5516,5684,4,3,Excellent
5517,5195,5,4,Excellent
5518,9467,4,4,Could be better
5519,2648,5,4,Average
5520,5631,4,4,Good
5521,9987,5,5,Good
5522,2732,5,5,Excellent
5523,43,5,5,Very good
5524,2640,5,5,Average
5525,5074,4,5,Excellent
5526,9050,5,5,Very good
5527,4169,5,5,Very good
5528,9313,4,5,Excellent
5529,4928,5,4,Average
5530,176,5,4,Average
5531,7425,4,3,Excellent
5532,9815,4,5,Average
5533,5933,4,5,Very good
5534,20,4,4,Excellent
5535,8594,4,5,Very good
5536,5786,5,5,Average
5537,1987,5,5,Excellent
5538,3056,4,4,Could be better
5539,5992,5,4,Could be better
5540,3960,3,5,Very good
5541,5174,5,4,Good
5542,3027,5,5,Average
5543,487,5,5,Very good
5544,7302,5,4,Excellent
5545,8608,5,5,Very good
5546,1218,5,4,Very good
5547,9556,5,3,Good
5548,5904,5,4,Very good
5549,2773,5,4,Good
5550,4633,5,5,Could be better
5551,7905,5,4,Good
5552,9085,5,4,Could be better
5553,8426,3,3,Excellent
5554,4678,5,4,Average
5555,686,5,5,Good
5556,4798,5,5,Could be better
5557,7816,4,5,Excellent
5558,6099,5,5,Very good
5559,1657,5,4,Good
5560,5526,5,5,Very good
5561,1818,3,5,Good
5562,6258,5,4,Very good
5563,5178,5,4,Average
5564,5678,5,5,Average
5565,2320,4,5,Could be better
5566,3862,3,5,Good
5567,1881,5,5,Very good
5568,7493,4,5,Very good
5569,9732,4,5,Could be better
5570,4924,4,5,Could be better
5571,1663,5,5,Excellent
5572,6062,5,5,Average
5573,2213,5,4,Very good
5574,1239,3,5,Could be better
5575,9632,4,4,Excellent
5576,7988,4,5,Very good
5577,8862,5,4,Good
5578,9178,4,4,Very good
5579,523,5,5,Excellent
5580,2684,5,5,Excellent
5581,9489,3,5,Average
5582,2564,5,4,Very good
5583,208,5,4,Good
5584,5024,3,5,Good
5585,7038,5,5,Good
5586,1175,4,5,Excellent
5587,454,4,3,Average
5588,6874,5,5,Average
5589,5862,5,5,Very good
5590,5330,5,5,Good
5591,973,4,5,Average
5592,3852,4,5,Excellent
5593,9951,4,4,Good
5594,3778,5,5,Could be better
5595,401,5,4,Excellent
5596,5988,5,5,Could be better
5597,855,5,5,Excellent
5598,2577,5,4,Excellent
5599,4733,4,5,Average
5600,394,5,5,Very good
5601,3019,5,3,Could be better
5602,6172,3,5,Could be better
5603,3046,5,5,Very good
5604,4785,5,4,Good
5605,4916,5,5,Good
5606,2499,5,5,Average
5607,8795,4,3,Very good
5608,4436,5,5,Could be better
5609,968,4,5,Average
5610,4698,5,5,Good
5611,7810,3,5,Could be better
5612,1653,4,5,Average
5613,7328,5,5,Could be better
5614,7609,3,5,Average
5615,8860,5,4,Good
5616,4637,5,4,Very good
5617,2759,5,5,Could be better
5618,6547,4,5,Excellent
5619,5303,4,4,Average
5620,6414,4,5,Excellent
5621,6327,3,5,Excellent
5622,667,5,4,Average
5623,9482,5,4,Excellent
5624,531,5,4,Excellent
5625,9488,5,5,Good
5626,9957,5,5,Good
5627,9887,5,5,Good
5628,8680,5,4,Could be better
5629,268,4,5,Good
5630,8139,4,5,Could be better
5631,594,5,4,Average
5632,2660,3,5,Could be better
5633,3138,3,5,Good
5634,326,4,5,Could be better
5635,8553,4,5,Excellent
5636,7024,4,4,Good
5637,1451,4,4,Average
5638,8113,5,4,Excellent
5639,2214,5,5,Good
5640,5052,5,5,Could be better
5641,8047,5,4,Excellent
5642,925,4,3,Average
5643,717,5,5,Very good
5644,1877,5,4,Good
5645,2935,5,5,Average
5646,4079,5,5,Could be better
5647,9532,4,5,Very good
5648,2495,5,5,Excellent
5649,823,5,5,Average
5650,409,4,5,Excellent
5651,9384,5,5,Excellent
5652,7004,5,5,Average
5653,556,5,5,Excellent
5654,7433,4,5,Could be better
5655,148,5,5,Could be better
5656,3945,5,5,Good
5657,5471,4,5,Very good
5658,2801,4,5,Very good
5659,2210,4,5,Very good
5660,126,4,5,Could be better
5661,2897,4,4,Good
5662,4116,5,5,Very good
5663,7478,5,4,Good
5664,2531,4,5,Very good
5665,5219,5,5,Very good
5666,3685,4,5,Excellent
5667,2,5,5,Very good
5668,5605,4,4,Average
5669,1214,3,4,Average
5670,8578,4,5,Average
5671,3524,5,5,Average
5672,6724,4,5,Very good
5673,8060,5,5,Excellent
5674,763,5,5,Good
5675,7527,3,5,Average
5676,3798,5,5,Average
5677,3161,5,5,Very good
5678,2049,4,5,Could be better
5679,8688,4,3,Good
5680,8369,5,5,Excellent
5681,277,4,5,Very good
5682,1011,3,5,Excellent
5683,8479,5,5,Excellent
5684,4520,4,5,Excellent
5685,7851,5,5,Average
5686,2645,5,4,Could be better
5687,9541,5,5,Excellent
5688,6999,5,3,Good
5689,2040,5,4,Excellent
5690,216,5,5,Good
5691,6061,4,5,Average
5692,4606,4,5,Very good
5693,8397,5,5,Very good
5694,9495,4,4,Very good
5695,7026,5,5,Very good
5696,2607,5,5,Very good
5697,354,4,4,Could be better
5698,4987,5,5,Average
5699,5379,3,4,Very good
5700,7979,5,4,Very good
5701,4895,5,5,Could be better
5702,6694,5,5,Could be better
5703,513,5,5,Very good
5704,752,4,5,Could be better
5705,9835,5,4,Could be better
5706,9964,5,4,Could be better
5707,9261,5,5,Very good
5708,8225,5,5,Good
5709,9545,5,5,Excellent
5710,674,5,5,Could be better
5711,2278,5,5,Excellent
5712,2427,4,5,Excellent
5713,6910,5,4,Could be better
5714,5124,4,4,Excellent
5715,4335,5,5,Very good
5716,2914,5,5,Very good
5717,4182,5,5,Excellent
5718,682,5,4,Could be better
5719,3815,5,5,Very good
5720,5782,5,5,Could be better
5721,5037,5,5,Good
5722,7285,5,4,Excellent
5723,896,5,5,Average
5724,9445,5,3,Average
5725,5746,4,3,Very good
5726,4690,5,5,Average
5727,1375,4,3,Average
5728,760,5,5,Excellent
5729,673,4,4,Very good
5730,4379,5,5,Excellent
5731,4750,5,5,Excellent
5732,8453,5,5,Good
5733,6690,5,5,Very good
5734,2089,5,5,Very good
5735,4656,5,5,Could be better
5736,9525,5,4,Could be better
5737,9995,5,3,Very good
5738,2334,5,4,Could be better
5739,1028,5,5,Good
5740,1029,4,5,Could be better
5741,9620,4,4,Very good
5742,2400,3,5,Very good
5743,2568,5,4,Could be better
5744,4195,5,5,Very good
5745,4641,5,5,Excellent
5746,1212,5,5,Could be better
5747,5119,3,4,Very good
5748,9961,4,5,Good
5749,7253,4,5,Average
5750,7106,3,5,Excellent
5751,9274,4,5,Excellent
5752,5393,5,5,Excellent
5753,5198,5,5,Good
5754,8875,5,4,Average
5755,5312,4,5,Good
5756,1284,5,5,Excellent
5757,7718,4,4,Very good
5758,4467,5,4,Could be better
5759,9138,5,5,Excellent
5760,4883,5,5,Excellent
5761,7291,4,5,Good
5762,8411,5,5,Average
5763,4009,4,5,Average
5764,4090,5,5,Good
5765,6552,5,4,Good
5766,4151,3,5,Average
5767,8068,5,5,Could be better
5768,1438,5,5,Good
5769,8329,5,3,Good
5770,3677,4,5,Excellent
5771,1157,5,3,Could be better
5772,9867,4,4,Excellent
5773,7761,3,5,Average
5774,668,5,5,Could be better
5775,9813,4,5,Excellent
5776,6232,4,5,Very good
5777,1897,4,5,Excellent
5778,4588,4,5,Very good
5779,4655,4,5,Could be better
5780,6015,4,5,Good
5781,3239,5,4,Very good
5782,3883,5,5,Could be better
5783,5167,3,5,Average
5784,9469,4,4,Average
5785,1179,5,4,Very good
5786,44,5,4,Very good
5787,8598,4,4,Very good
5788,3240,5,4,Good
5789,3134,5,5,Average
5790,6514,5,4,Could be better
5791,6900,4,4,Excellent
5792,986,5,5,Average
5793,4846,5,5,Could be better
5794,6204,4,5,Very good
5795,368,5,4,Very good
5796,888,4,5,Average
5797,9235,5,4,Average
5798,3043,5,5,Average
5799,8042,5,5,Average
5800,8607,4,5,Very good
5801,34,4,4,Very good
5802,3565,5,5,Could be better
5803,1156,4,5,Very good
5804,1190,5,4,Good
5805,1355,4,5,Very good
5806,9925,4,5,Excellent
5807,1652,4,5,Could be better
5808,5911,4,5,Very good
5809,8674,5,5,Average
5810,9295,3,5,Average
5811,359,4,4,Good
5812,6570,5,5,Very good
5813,2699,4,4,Excellent
5814,1628,5,5,Average
5815,3075,5,5,Could be better
5816,740,5,5,Could be better
5817,1872,3,5,Good
5818,5040,4,3,Excellent
5819,6576,5,5,Could be better
5820,1631,5,5,Very good
5821,7524,4,5,Good
5822,6037,4,5,Could be better
5823,4554,5,5,Very good
5824,3255,5,5,Could be better
5825,7032,5,5,Could be better
5826,1315,5,5,Very good
5827,6146,5,5,Could be better
5828,5866,5,5,Very good
5829,9636,5,5,Could be better
5830,8679,3,5,Could be better
5831,2675,4,5,Average
5832,6907,4,5,Could be better
5833,7898,3,5,Very good
5834,2188,5,5,Average
5835,8649,5,5,Average
5836,9088,5,5,Could be better
5837,6896,5,5,Excellent
5838,2573,4,4,Could be better
5839,381,5,5,Average
5840,2013,5,5,Average
5841,2605,5,5,Could be better
5842,758,5,5,Could be better
5843,4317,4,5,Very good
5844,3099,4,4,Good
5845,2752,5,5,Could be better
5846,5166,4,5,Could be better
5847,8780,5,4,Good
5848,4835,5,5,Average
5849,4533,3,5,Average
5850,3523,5,5,Average
5851,5837,5,5,Good
5852,6655,5,5,Average
5853,9114,4,5,Average
5854,9123,5,5,Very good
5855,721,4,5,Excellent
5856,6179,5,4,Good
5857,3192,5,4,Could be better
5858,4830,3,5,Average
5859,5532,5,4,Very good
5860,9539,5,4,Could be better
5861,6829,5,4,Average
5862,2218,5,5,Could be better
5863,3370,3,5,Good
5864,8261,5,3,Good
5865,2204,5,4,Average
5866,2764,5,4,Average
5867,4202,4,4,Excellent
5868,3078,4,5,Good
5869,5569,4,5,Very good
5870,1676,5,5,Could be better
5871,8962,4,4,Very good
5872,7932,4,5,Average
5873,8950,5,4,Excellent
5874,5078,5,5,Excellent
5875,7586,5,5,Excellent
5876,2071,4,3,Average
5877,9386,3,4,Average
5878,8879,5,5,Could be better
5879,2792,5,5,Excellent
5880,3092,4,3,Good
5881,410,5,5,Good
5882,8991,5,5,Excellent
5883,4033,5,3,Could be better
5884,6759,3,5,Average
5885,7986,5,5,Good
5886,9693,4,3,Could be better
5887,5211,4,5,Very good
5888,1033,5,4,Excellent
5889,3917,4,5,Good
5890,2212,5,5,Could be better
5891,4388,5,4,Good
5892,53,5,5,Good
5893,5872,5,5,Excellent
5894,1186,5,4,Average
5895,7372,5,5,Average
5896,6835,4,5,Could be better
5897,5135,5,4,Excellent
5898,6927,4,5,Average
5899,5333,4,5,Could be better
5900,1264,5,5,Could be better
5901,1277,5,4,Could be better
5902,8175,5,5,Good
5903,1848,3,5,Could be better
5904,2030,4,5,Very good
5905,5335,5,4,Very good
5906,7199,5,5,Very good
5907,7974,5,4,Very good
5908,5507,4,5,Good
5909,1764,4,5,Very good
5910,9353,5,5,Excellent
5911,9472,4,4,Could be better
5912,1283,5,5,Could be better
5913,3475,4,5,Could be better
5914,6520,5,5,Excellent
5915,2126,5,5,Very good
5916,1682,4,5,Very good
5917,4757,5,5,Good
5918,1801,5,5,Good
5919,2507,3,4,Good
5920,6029,4,4,Average
5921,8432,5,5,Good
5922,4098,3,5,Could be better
5923,2625,4,5,Very good
5924,1164,5,5,Average
5925,6291,4,5,Average
5926,5252,4,5,Average
5927,5495,4,5,Good
5928,3,5,5,Excellent
5929,2728,5,5,Average
5930,1110,5,5,Average
5931,3546,5,3,Good
5932,3189,4,5,Very good
5933,2481,5,3,Could be better
5934,2077,5,5,Very good
5935,7573,4,4,Very good
5936,2480,5,5,Average
5937,6643,5,4,Average
5938,9409,5,5,Very good
5939,7270,4,4,Average
5940,3544,5,5,Average
5941,937,3,5,Could be better
5942,77,4,5,Could be better
5943,2318,5,5,Average
5944,4967,4,5,Very good
5945,3299,5,5,Average
5946,3619,5,4,Excellent
5947,1215,5,3,Could be better
5948,8258,5,5,Excellent
5949,1074,4,4,Very good
5950,5583,4,5,Very good
5951,4406,5,5,Very good
5952,1811,5,5,Good
5953,4604,5,4,Excellent
5954,1153,5,5,Good
5955,7010,5,5,Average
5956,7348,3,5,Excellent
5957,7332,5,5,Could be better
5958,6277,4,4,Good
5959,2417,4,5,Excellent
5960,6692,5,5,Excellent
5961,15,3,3,Very good
5962,4422,5,5,Good
5963,7000,4,5,Average
5964,1911,4,5,Average
5965,1048,5,4,Could be better
5966,8159,4,5,Average
5967,7871,5,5,Average
5968,5251,4,5,Very good
5969,2726,5,4,Very good
5970,8457,3,5,Average
5971,9914,4,5,Excellent
5972,2887,5,5,Very good
5973,1249,5,4,Could be better
5974,5806,5,5,Excellent
5975,3408,5,5,Excellent
5976,912,5,5,Good
5977,560,4,5,Very good
5978,5674,3,5,Average
5979,193,5,5,Excellent
5980,2628,5,5,Average
5981,8412,3,5,Very good
5982,1531,4,5,Good
5983,4525,5,3,Could be better
5984,2654,3,5,Could be better
5985,4862,5,5,Excellent
5986,3395,5,5,Could be better
5987,5794,5,4,Could be better
5988,5733,4,5,Average
5989,8297,4,5,Very good
5990,7756,5,4,Could be better
5991,5637,5,4,Could be better
5992,3126,5,4,Very good
5993,1648,5,5,Excellent
5994,2287,3,5,Average
5995,4537,5,4,Excellent
5996,352,5,4,Could be better
5997,6175,5,5,Could be better
5998,9954,5,5,Excellent
5999,319,5,5,Average
6000,9681,5,5,Excellent
6001,5902,4,5,Excellent
6002,2627,5,4,Excellent
6003,9212,5,3,Could be better
6004,7904,4,5,Good
6005,1060,4,5,Average
6006,4923,5,5,Good
6007,9911,4,5,Excellent
6008,9921,4,3,Very good
6009,8126,3,5,Could be better
6010,2328,5,5,Very good
6011,8512,5,5,Very good
6012,5616,5,5,Excellent
6013,3179,5,4,Excellent
6014,708,5,4,Very good
6015,4204,5,4,Very good
6016,955,3,5,Very good
6017,400,5,5,Good
6018,4547,5,4,Could be better
6019,1486,5,5,Excellent
6020,7155,5,5,Average
6021,9844,5,5,Good
6022,5306,5,5,Average
6023,3583,5,5,Could be better
6024,1195,4,5,Very good
6025,8396,4,4,Average
6026,4629,4,5,Could be better
6027,5115,4,5,Excellent
6028,56,3,4,Could be better
6029,5762,5,5,Could be better
6030,5523,5,5,Could be better
6031,3867,4,5,Excellent
6032,6830,5,5,Very good
6033,9978,5,4,Good
6034,6737,4,5,Very good
6035,3454,4,5,Excellent
6036,4181,5,5,Excellent
6037,1552,5,5,Good
6038,9082,5,5,Could be better
6039,795,5,5,Good
6040,9816,5,5,Average
6041,1914,5,5,Could be better
6042,5811,4,4,Average
6043,3946,4,5,Average
6044,1213,4,4,Could be better
6045,3119,5,4,Could be better
6046,6572,4,5,Excellent
6047,9037,5,5,Excellent
6048,8105,5,5,Could be better
6049,6220,5,4,Very good
6050,1076,5,4,Very good
6051,1983,4,5,Excellent
6052,3790,5,5,Average
6053,5460,5,5,Excellent
6054,812,5,5,Excellent
6055,5726,4,4,Could be better
6056,4978,5,4,Excellent
6057,507,5,5,Could be better
6058,5614,5,5,Good
6059,9736,4,4,Excellent
6060,7625,5,4,Average
6061,5155,4,5,Good
6062,520,5,5,Average
6063,6199,5,4,Average
6064,6639,4,5,Good
6065,8077,5,5,Excellent
6066,4354,5,5,Very good
6067,67,5,5,Average
6068,7289,5,5,Could be better
6069,9574,5,5,Very good
6070,9851,5,5,Excellent
6071,4702,5,4,Average
6072,4815,4,5,Could be better
6073,9154,5,3,Good
6074,6727,5,4,Could be better
6075,6865,5,5,Excellent
6076,9688,5,5,Could be better
6077,3121,5,5,Good
6078,7226,5,3,Excellent
6079,2262,5,5,Could be better
6080,9645,5,5,Very good
6081,8199,4,4,Could be better
6082,5244,3,5,Very good
6083,9452,5,5,Good
6084,435,4,5,Good
6085,279,5,5,Average
6086,4731,3,5,Could be better
6087,1747,5,5,Good
6088,9146,5,5,Excellent
6089,9659,5,4,Very good
6090,5032,5,4,Could be better
6091,4700,5,5,Very good
6092,425,4,4,Good
6093,7875,5,4,Very good
6094,3895,5,5,Very good
